,endTime,artistName,trackName,msPlayed,trackId
302,2023-04-06 04:03,Stanley Berg,Next Lines,154108,4FYB3Q3GhEs0OZ04fzab0R
303,2023-04-06 04:06,Unicorn Ensemble,Saltarello No. 1,156026,0gGvE7kT6wZsHmMJyYSvFJ
304,2023-04-06 04:07,Andrei Krylov,Normandy Medieval Dance for Classical Guitar,86596,5cfziwmUB8ZAyuouS4Gu74
305,2023-04-06 04:09,Mickymar Productions Ltd,The Ivory and the Lovely,113068,7mNWDEnFj1CEvJdXI5nWhc
306,2023-04-06 04:13,John Theodore,Weary Traveler,219360,1a86BR1HbxC9CUk1ogyEcg
307,2023-04-06 04:16,The Wandering Bard,CSM 380: Sen Calar Nen Tardar (Time Of Sharing),203066,4rQFWVm26ge7vXdyZYqAc7
308,2023-04-06 04:19,Jessica Baran-Surel,Como Poden,172451,3rzrSDPKWjei8lYzB34A3a
309,2023-04-06 04:21,Jesse Hopkins,Swadian Hall (from Mount and Blade) - 2013 Re-recording,126109,4X8VHz2KDFpIJWcYtsdmJD
310,2023-04-06 19:05,Larkin Poe,Preachin' Blues,201587,3Mi6mtEZ2MopQ7MKfkWl9f
311,2023-04-06 19:08,Larkin Poe,Bleach Blonde Bottle Blues,193445,3cRhk3aGHPTe4aptRyQAJW
312,2023-04-06 19:12,Larkin Poe,Holy Ghost Fire,202917,59wQXbDYHOHYUbLRySohsP
313,2023-04-06 19:15,Larkin Poe,Trouble in Mind,222733,0e3ElMapLJIe0uIchrFVBt
314,2023-04-06 19:18,Larkin Poe,Black Betty,164107,4wju5onPL5k2pORII0t2W1
315,2023-04-06 19:22,Larkin Poe,Mississippi,219637,7I6sXnSLWoc3LEQisxG86Y
316,2023-04-06 19:25,Larkin Poe,Bad Spell,195359,5ixdi1J5GIRKmmwqJiyINe
317,2023-04-06 19:28,Larkin Poe,She's A Self Made Man,181624,688EzbJ3fiB8zKwArQdZkK
318,2023-04-06 19:30,Larkin Poe,Come on in My Kitchen,131053,039FJyfiM5h39kpz6VfVAD
319,2023-04-06 19:33,Larkin Poe,Sometimes,172283,42NhtRt3m866eCGfMVg5BF
320,2023-04-06 20:12,Larkin Poe,Southern Comfort,192817,17Rlm2i1lChVzLN7aqkqlN
321,2023-04-07 21:33,Ken Kolodner,Clock Waltz,14332,1wD9s7SzYky9YozvBsUloM
322,2023-04-08 20:12,Ken Kolodner,Clock Waltz,84999,1wD9s7SzYky9YozvBsUloM
323,2023-04-08 20:14,John Playford,An Italian Rant,94840,4yQTkaiCLJ1MU58mVJ86NC
324,2023-04-08 20:17,Eluveitie,Antvmnos,223783,4QrVMm2GtGdrRdZRcS3Ozo
325,2023-04-08 20:21,Vàli,Dypt Inne I Skogen,184906,7LUOeqUkDBn5QEeSJZqOaq
326,2023-04-08 20:23,The Wandering Bard,CSM 123: De Santa Maria Sinal Qual Xe Quer (Everlasting Promise),175053,7lBPSOfPhH3UQ3HGssSUaz
327,2023-04-08 20:25,Lothlorien,An Cat Dubh,90506,2GIrfkU0rw1yluPmR2wVul
328,2023-04-08 20:27,Michael Levy,The First Delphic Hymn To Apollo (Ancient Greek Melody c.138 BCE - Arranged For Replica Lyre),96000,4L1l1uMBe6baP4Nuy1Gf0e
329,2023-04-08 20:28,Robin Appelqvist,Ominous Waltz,94928,2jY4TunMCGjd4HKgzvpzeb
330,2023-04-08 20:29,Russell Shaw,Let Me Tell You A Story,70080,09m0mFvXJrDDMy1eJk3dhK
331,2023-04-08 20:31,Aakaash Rao,Hubris (feat. Deryn Cullen),71773,5qiS0uWgrWMRGvwAS93mpx
332,2023-04-08 20:34,Ensemble Galilei,Var Det Du,179866,5PL31Uf5jITiPCatgz4UbS
333,2023-04-08 20:37,ASKII,Hearthfire,196000,6aXHM2es2a0Dhc5CiOVgXH
334,2023-04-08 20:41,Louie Zong,The Far Reaches,234274,4pbBln4buEqrlFlTjkmywN
335,2023-04-08 20:42,Eliwagar,Isfjell,95633,6yppi7MNhpUTWPYIb6LIdW
336,2023-04-08 20:44,Two Worlds II,Tavern 11,5120,7pbZbkMOePbRi45BNAhRnf
337,2023-04-08 20:44,Floex,Mushroom Picker Dance,91719,4C6GdDol2sHOuhUSt8rspV
338,2023-04-08 20:47,Andrey Vinogradov,Aequinoctium,162000,5MEQ91Z29pSOA1mHLyk4W2
339,2023-04-08 20:50,Andrey Stanislavovich Vinogradov,Dark Medieval Blues,207421,4EVb8iiLdIuuimTA5SD3gn
340,2023-04-08 20:56,Andrey Vinogradov,"Uzh Kak Po Mostu, Mostochiku",361531,7FiPPZMuspTj6koUqxir5z
341,2023-04-08 22:25,Andrey Stanislavovich Vinogradov,Chasen Senem,307753,6JGE1IbYe9WcmrKRHEBwrw
342,2023-04-10 17:53,Andrey Stanislavovich Vinogradov,Chasen Senem,360957,6JGE1IbYe9WcmrKRHEBwrw
343,2023-04-10 17:57,Andrey Stanislavovich Vinogradov,Spiral Dance,245098,5tN1EvrHoxtusz8OCRKGdY
344,2023-04-10 18:02,Andrey Vinogradov,Makrinitsa,324269,4JwoLiQ9XysXqw4JcVvAYC
345,2023-04-10 18:06,Andrey Stanislavovich Vinogradov,Northern Ballad,221416,5cy6nd48GwnUkl27Kmdr0O
346,2023-04-10 18:11,Guilhem Desq,Arbol,264800,3IiWVE4GJYrqSVhgjEH1Yl
347,2023-04-10 18:14,Andrey Stanislavovich Vinogradov,Aequilibrium,182588,5BVhuE2oWsDiHJkEefyFWm
348,2023-04-10 18:18,Nigel Eaton,On the River,257173,0Az8sB0kiWOtgZFphoCKzd
349,2023-04-10 18:21,Andrey Vinogradov,Bounce Dance,209751,5ReqcLBovuMu5jdCZRoU1D
350,2023-04-10 18:27,Andrey Vinogradov,Dark Oriental Improvisation,362292,7GxUuaXFWqUSk1HBjHjGMY
351,2023-04-10 18:32,Andrey Vinogradov,Dark Medieval Ballad,253499,5lNLIphSK0tyPMDaLWyy0I
352,2023-04-10 18:35,Andrey Vinogradov,"Ty Riabinushka, Raskudriavaya",199762,2meOIQl4WhJUdYdIyHCu6R
353,2023-04-10 18:41,Andrey Vinogradov,"A V Andreevom, A I V Domiku",349044,5QCgVLE40otCwuB2onm6vG
354,2023-04-10 18:42,ToyTree,Meadow,90347,2UP5F0HJERjhCt4lrxhHrv
355,2023-04-10 23:28,Ottmar Liebert,Bombay (Night of Dreams),257066,40WRvujzP1um11Fj28Ylvc
356,2023-04-10 23:32,Ottmar Liebert,Snakecharmer,232000,1vfwDqHFFlQaEToybTHNq9
357,2023-04-10 23:36,Marvin Gaye,Ten Piedad De Mi: Mercy Mercy Me (The Ecology),246440,7MRDCK3ft9TkLk0uktH6d1
358,2023-04-10 23:40,Ottmar Liebert,Havana Club,250333,5cL0SY9YLZnUsIJds5uJvx
359,2023-04-10 23:43,Ottmar Liebert,Morning Arrival in Goa (Lighthouse Flash over the Sea),166844,17CpvxNge3SGFbXKQnTDBr
360,2023-04-12 16:41,Ilan Chester,Manifiesto,8170,4sE7HfoKKvb0xJ6Gp1HBhL
361,2023-04-12 16:41,Victor Jara,Manifiesto,189504,55ZrFdC27uqQC5WA8mdXSR
362,2023-04-12 20:24,Ilan Chester,Manifiesto,15905,4sE7HfoKKvb0xJ6Gp1HBhL
363,2023-04-12 20:29,Deftones,Drive,290866,4Uiw0Sl9yskBaC6P4DcdVD
364,2023-04-12 23:27,Deftones,Caress,57735,1pVVwMFztJL6oXbZv3ndAO
365,2023-04-13 21:07,Kelsey Woods,Chapter 54,251571,6Gw0kQR8mTkh2Xjt7eURR7
366,2023-04-13 21:11,Kelsey Woods,Music Under the Mountain,215864,6XgsKSk9ez4vWUNjJ8Z4ty
367,2023-04-13 21:13,Kelsey Woods,To Keep You from Breaking,111517,7rIf53zRSn4zAyYtUvt8Lr
368,2023-04-13 21:17,Jim Guthrie,Unknowable Geometry,242853,7F1Lyeqa6tLCCSEufaAazs
369,2023-04-13 21:19,Ensamble Gurrufío,Caballo Viejo,160706,1erkjYHD0J5q90HZvJhqfB
370,2023-04-13 21:22,Erik Satie,Gnossienne: No.1 (Satie Reworks) - Spotify Singles,159837,2iADUGfIsYKXNmZtkxScdH
371,2023-04-13 21:25,Mariachi Entertainment System,Vega [Street Fighter II],156638,2UEnNkf7ZHIY57yC1eOPOV
372,2023-04-13 21:27,Ensamble Gurrufío,Caballo Viejo,160706,1erkjYHD0J5q90HZvJhqfB
373,2023-04-13 21:30,Erik Satie,Gnossienne: No.1 (Satie Reworks) - Spotify Singles,159837,2iADUGfIsYKXNmZtkxScdH
374,2023-04-13 21:33,Mariachi Entertainment System,Vega [Street Fighter II],159138,2UEnNkf7ZHIY57yC1eOPOV
375,2023-04-13 21:37,Dimension Latina,Llorarás,228554,2naqSVQHgiaoEpxtkVOhmK
376,2023-04-13 21:59,Super Guitar Bros,Freya's Theme,190346,0
377,2023-04-13 22:03,Chairlift,Ch-Ching,227520,5puD5DykxLKhlNy3GckU6Z
378,2023-04-14 00:59,Grimes,So Heavy I Fell Through the Earth - Art Mix,166812,1BFzO8coSKQHqAqOqcWNkE
379,2023-04-14 00:59,Pedro Pastor,Sacar la Rabia,12480,7GUs1PDaklqH7gUJdx6Kd7
380,2023-04-14 01:03,Pedro Pastor,Sacar la Rabia,219432,7GUs1PDaklqH7gUJdx6Kd7
381,2023-04-14 01:06,ANAVITÓRIA,Lisboa,219303,2o2xhyri4aJUtgMGkf5P0J
382,2023-04-14 01:13,The Skatalites,Swing Easy,382773,6gyKNejreOJfwfeQQ7fNVw
383,2023-04-14 01:16,The Weeknd,Blinding Lights,200040,0VjIjW4GlUZAMYd2vXMi3b
384,2023-04-14 01:21,Larkin Poe,Mad As A Hatter - Live in Concert,312824,3msGgsgqMQXd7nO1S2e59f
385,2023-04-14 01:31,Chelsea Wolfe,Deranged for Rock & Roll,211514,0Fs7jajFWWfBcC4Mox3m7p
386,2023-04-14 01:34,Kina Grannis,Gangsta's Paradise,186085,0
387,2023-04-14 01:40,Moderat,A New Error,367307,1fmoCZ6mtMiqA5GHWPcZz9
388,2023-04-14 01:44,Mimicking Birds,Walking in the Air,257842,0TPoPWvaSaHEuEaDHyEMKf
389,2023-04-14 01:48,Juan Luis Guerra 4.40,Ojalá Que Llueva Café,253333,2HQqhVP8NOaoIhPTQ8I5bm
390,2023-04-14 01:52,FINNEAS,Love is Pain,224279,2tJUcBxiQEYSCzC3BdIOk8
391,2023-04-14 01:56,Andrew Bird,Dance of Death,227067,1aC1tOKoJkBgU8wt5Z5tPv
392,2023-04-14 02:02,The Verve,Bitter Sweet Symphony - Remastered 2016,357267,57iDDD9N9tTWe75x6qhStw
393,2023-04-14 02:07,Kodaline,All I Want,305747,0NlGoUyOJSuSHmngoibVAs
394,2023-04-14 02:10,Jade Bird,Uh Huh - Acoustic,171971,6yMZNNVsko7BWuzWKLV9jc
395,2023-04-14 02:16,Quade,The Balance,362668,6itHDrDbKxJaut0RMF4E56
396,2023-04-14 02:23,Led Zeppelin,When the Levee Breaks - Remaster,428851,05f8Hg3RSfiPSCBQOtxl3i
397,2023-04-14 02:29,Madonna,Frozen,367333,6lknMmJZALXxx7emwwZWLX
398,2023-04-14 02:31,Royal Blood,All We Have Is Now,95427,4CUyNgMxAFKFEf1KrbAEbY
399,2023-04-14 03:54,Royal Blood,All We Have Is Now,58239,4CUyNgMxAFKFEf1KrbAEbY
400,2023-04-14 04:01,The Marcus King Band,Goodbye Carolina - Extended Version,375333,3dWZJWo0kVHb5ID7x3PgtR
401,2023-04-14 04:14,Greta Van Fleet,Age of Machine,413524,6XALorRRo9aQdBIQN0UWyn
402,2023-04-14 18:26,Reignwolf,Black and Red,93855,1DJVvKIX6niMWGUitYkM1f
403,2023-04-14 18:38,Greta Van Fleet,Age of Machine,763611,6XALorRRo9aQdBIQN0UWyn
404,2023-04-14 18:42,Reignwolf,Black and Red,219522,1DJVvKIX6niMWGUitYkM1f
405,2023-04-14 18:43,The Marcus King Band,Rita Is Gone,71410,4gi81cgaU0Xmek1IuOENM5
406,2023-04-14 18:47,MISSIO,Can You Feel The Sun - Stripped,243679,06IXgjpdsmoBKELoL139YH
407,2023-04-14 18:54,Melody Gardot,Our Love Is Easy - Live,382306,6BZxLaQJ2IMaUVLY4x0x2V
408,2023-04-14 18:56,Greta Van Fleet,Broken Bells,148084,2lXGcshKbu1QSq04zEIjAD
409,2023-04-14 19:04,Justin E. Bell,Hope (Title Theme),465286,5UE1l5fozj8mkaZMk1xmBX
410,2023-04-14 19:08,Hush Kids,Jingle Your Bells,233760,27Y92XmoFMVeVVwJhOWczE
411,2023-04-14 19:14,The Innocence Mission,John as Well,259946,785PK4Z6VZaGCy6XTnwk0G
412,2023-04-14 22:50,Kathleen Edwards,It Must Have Been Love,189312,7fQ9Yffz8VAT0rVvo0h98b
413,2023-04-15 02:40,Leo Rojas,El Condor Pasa,95329,14JOxJDf2bKZqZfNgovhv8
414,2023-04-15 02:40,Leo Rojas,Warrior of Freedom,8312,16y7xO5LRw3NZgg0UFP6g7
415,2023-04-15 02:44,Leo Rojas,Der letzte Mohikaner,248666,52ujJQBfmMiDlIKBvXYfNx
416,2023-04-15 02:48,Leo Rojas,Warrior of Freedom,209897,16y7xO5LRw3NZgg0UFP6g7
417,2023-04-15 02:51,Leo Rojas,Hope,199044,7F6CDElJE0wbA0POQsf5Zu
418,2023-04-15 02:55,Leo Rojas,Der einsame Hirte,238546,1EmjCusN2lTtcRc7iu06pk
419,2023-04-15 02:59,Leo Rojas,We Are the World,192508,53OY6rA43QgnSeoxT3aux9
420,2023-04-15 03:02,Inti-Illimani,La partida,212720,1Pinj5vf4cPNqzqseuPhI3
421,2023-04-15 03:06,Inti-Illimani,El aparecido,215999,5ouuCismSVf1nSKKp7NLNd
422,2023-04-15 03:11,Inti-Illimani,El arado,293440,2MWdGbungKfxM5J8QnCYql
423,2023-04-15 03:37,Inti-Illimani,Charagua,80689,5NoG6cms6CmRjwT4yA5WNg
424,2023-04-15 03:43,Hybrid,Flashpoint,364184,1xYwNAFOH2J4Gza5A759xQ
425,2023-04-15 03:53,Hybrid,Lost Angels,451827,1UUrGunYpcnFsNcryWQ2AB
426,2023-04-15 04:06,Hybrid,No One Knows,334820,1KKsfEIubR97HvegjDTl7U
427,2023-04-15 19:22,Hybrid,Nails,352793,5xXABLihjLyxwIojfpyy98
428,2023-04-15 19:28,Hybrid,Come Back To Me,351309,0FlpNd60c05QXN453iaHXg
429,2023-04-15 19:33,Hybrid,Carry Me Home,311404,0M9rW6ufi8NkWrVy8LmY4c
430,2023-04-15 23:52,Hybrid,Truth From The Lies,145403,60KBI62NsdX4bnApGlLIGP
431,2023-04-15 23:56,Hybrid,Truth From The Lies,1880,60KBI62NsdX4bnApGlLIGP
432,2023-04-16 00:01,Hybrid,Carry Me Home,311404,0M9rW6ufi8NkWrVy8LmY4c
433,2023-04-16 02:23,Hybrid,Truth From The Lies,251551,60KBI62NsdX4bnApGlLIGP
434,2023-04-16 20:36,Ricardo Arjona,Duele Verte,157094,0BGjGnyzTgdLi1zxnsMGDc
435,2023-04-16 20:40,Chayanne,Dejaría Todo,269455,79mdw3IznNCFsF7R9O2KGz
436,2023-04-16 20:41,Cristian Castro,Azul,14547,6pHCJmx9FXnMwEqB0LWUEH
437,2023-04-16 20:41,Thalia,Piel Morena,43549,2Lv1EpgTXrZ2gzJfoNGVnw
438,2023-04-16 21:08,Gloria Estefan,Con los Años Que Me Quedan,62159,5UPd6Gyj4aoaTUTlpWSak5
439,2023-04-16 21:12,Doctor Hz,Beta Waves 149 Hz - 171 Hz,261000,5Y3SC4anrADQ4x6NbgqH6D
440,2023-04-16 21:15,Aerial Lakes,Presence Beta Sinus 130 Hz - 146 Hz,176000,39NMPaHisCJGGODQDArsiN
441,2023-04-16 21:15,Brainstate,Beta Sinus 190 Hz - 220 Hz,39497,5IOc6vZvqbl0Nx9MxCbAxK
442,2023-04-16 21:17,Esteban,Valse Criollo,113905,1NgoWvjnexTgDh3wSboeWx
443,2023-04-16 21:18,Coldplay,Strawberry Swing,37616,2dphvmoLEXdk8hOYxmHlI3
444,2023-04-16 21:19,Vangelis,In the magic of Cosmos,60162,6l6eGJDCe2d0sEsgJNi2cU
445,2023-04-16 21:27,Deuter,Lovesong from the Mountains,478520,3MJd5S8ZIUp19dVvKxgNoe
446,2023-04-16 21:29,Vangelis,In the magic of Cosmos,127106,6l6eGJDCe2d0sEsgJNi2cU
447,2023-04-16 21:33,Enya,Only Time,218546,6FLwmdmW77N1Pxb1aWsZmO
448,2023-04-16 21:38,Constance Demby,Novus Pt. 1: Ascent,312773,0A9KM1lMfgem28ehiq8UGG
449,2023-04-16 22:03,Kevin Braheny,The Way Home,1493200,73YQtVmeUz8Aridl3owXIr
450,2023-04-16 22:10,Chaitanya Hari Deuter,Spirales,414106,1nOhbBe3MY3sF6wLWiROIa
451,2023-04-16 22:13,Suzanne Doucet,Reflecting Light,167926,5soViX7uPUyYaPT6EJJD5e
452,2023-04-16 22:20,Vangelis,Fields of Coral,463773,27iy87clL6mJQh9ybqLNK8
453,2023-04-16 22:26,Iasos,Cloud Prayer,316933,0LhzWDsNR8goFw3rgYL8ER
454,2023-04-16 23:02,Tony O'Connor,Blue Lagoon,431343,2bFiEBBSHacd7pRyyJzpuE
455,2023-04-21 21:01,Nick Cave & The Bad Seeds,Red Right Hand - 2011 Remastered Version,67157,0
456,2023-04-22 20:18,Nick Cave & The Bad Seeds,Red Right Hand - 2011 Remastered Version,26496,0
457,2023-04-23 01:34,Nick Cave & The Bad Seeds,Red Right Hand - 2011 Remastered Version,1130,0
458,2023-04-23 01:34,Leonard Cohen,You Want It Darker,7046,5zb7npjQqoJ7Kcpq4yD9qn
459,2023-04-23 01:40,Nick Cave & The Bad Seeds,Red Right Hand - 2011 Remastered Version,370573,0
460,2023-04-23 01:45,Leonard Cohen,You Want It Darker,284373,5zb7npjQqoJ7Kcpq4yD9qn
461,2023-04-23 01:50,Muddy Waters,Mannish Boy,321133,58PSYdY0GFg0LFb2PxYk4T
462,2023-04-23 01:53,Howlin' Wolf,Smokestack Lightnin',188400,2HUZVffVPXvqnrml0gXggp
463,2023-04-23 01:56,Robert Johnson,Cross Road Blues,149560,1TrGdXSgiBm8W68D2K1COG
464,2023-04-23 02:00,Hozier,Arsonist's Lullabye,266547,0
465,2023-04-23 02:04,2WEI,Bad to the Bone,229057,6xS0ZphfOzY5W9LDwlvqzs
466,2023-04-23 02:07,Johnny Cash,God's Gonna Cut You Down,158573,0
467,2023-04-23 02:11,Rev. Gary Davis,Death Don't Have No Mercy,283107,2uoOm55gLvLMALwXmKrwXc
468,2023-04-23 02:15,Jack White,Love Is Blindness,198613,1kBM7AURqQTIXFePNVpEwP
469,2023-04-23 02:19,Etta James,The Sky Is Crying,240133,3sMAzJIN9ruG2Nhf07FJeU
470,2023-04-23 02:21,Howlin' Wolf,Spoonful,170000,7j02rdE5RVtNcNMuLGY5SS
471,2023-04-23 02:26,Foy Vance,Make It Rain,291667,6eoilldRAmDz7IOEvFizIW
472,2023-04-23 02:32,Big Mama Thornton,Gonna Leave You,330046,1dEkRQ2ASVMTLF7Ig5Mud7
473,2023-04-23 02:32,Big Mama Thornton,Gonna Leave You,1962,1dEkRQ2ASVMTLF7Ig5Mud7
474,2023-04-23 02:33,Tom Waits,Make It Rain,46976,4RrTSGP3jRe3Cqtz3QCcd4
475,2023-04-26 19:15,JD McPherson,It's Raining,0,0
476,2023-04-26 19:15,Greta Van Fleet,Meeting The Master,312200,6jXwOrrBoutMICNxckeDNQ
477,2023-04-26 19:20,Greta Van Fleet,Meeting The Master,312200,6jXwOrrBoutMICNxckeDNQ
478,2023-04-27 14:53,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,124693,1H7gMYGykdtwZOV6s1N0by
479,2023-04-27 14:57,Tom Waits,I Hope That I Don't Fall In Love With You,233533,23Uv9xqLumDqEBNIdHhCcO
480,2023-04-27 14:59,Paul Simon,Me and Julio Down by the Schoolyard,164813,6vxHp3CDNo0afgKGp2yi1E
481,2023-04-27 15:00,JD McPherson,It's Raining,32995,0
482,2023-04-27 15:01,Simon & Garfunkel,April Come She Will,109386,0djZ2ndRfAL69WYNra5jRC
483,2023-04-27 15:04,Dusty Springfield,Son of a Preacher Man,149160,7odHgoLFi3GQ90E9PeraI3
484,2023-04-27 15:18,Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",160280,6b6IMqP565TbtFFZg9iFf3
485,2023-04-27 15:21,Bob Dylan,"Don't Think Twice, It's All Right",217400,2WOjLF83vqjit2Zh4B69V3
486,2023-04-27 15:24,The Beatles,In My Life - Remastered 2009,146333,3KfbEIOC7YIv90FIfNSZpo
487,2023-04-27 15:25,The 5th Dimension,Let The Sunshine In (Reprise) - Remastered 2000,87800,2r5seNRSheLITyH4cevy2O
488,2023-04-27 15:29,Billy Joel,She's Always a Woman,201373,5RgFlk1fcClZd0Y4SGYhqH
489,2023-04-27 16:08,Simon & Garfunkel,Homeward Bound,138868,4Xl2PrS3DJqqSKXCo6Uhv9
490,2023-05-02 20:37,Super Guitar Bros,Black Hole Sun (Karaoke),304386,4NcsOKHg4bXdzbbFcizFAG
491,2023-05-02 20:40,Aaron Neville,Nature Boy,161813,42iapuWeI42YczIaulyrno
492,2023-05-02 21:57,Engelbert Humperdinck,Can't Take My Eyes Off You,119369,7oHymG8r14Iv9zn5hFTNax
493,2023-05-02 23:07,Sara Bareilles,Saint Honesty,604416,28YMQj2P0m3dvJqgjxLkEq
494,2023-05-04 21:50,Florence + The Machine,Jenny of Oldstones (Game of Thrones),17024,1u0THw5xaGd7sYzJEh48Lt
495,2023-05-04 21:50,Andrey Vinogradov,Bounce Dance,7146,5ReqcLBovuMu5jdCZRoU1D
496,2023-05-04 21:53,Florence + The Machine,Jenny of Oldstones (Game of Thrones),172535,1u0THw5xaGd7sYzJEh48Lt
497,2023-05-04 21:56,Joy Williams,Hush - Theme From Turn,197240,6gt6hUfAeCcdDJcmlsD06p
498,2023-05-04 22:01,Rhiannon Giddens,O Love Is Teasin',272720,0cxkhoKLZ38gxql3fd37kw
499,2023-05-04 22:06,Kate Bush,Running Up That Hill (A Deal With God),298933,1PtQJZVZIdWIYdARpZRDFO
500,2023-05-04 22:10,Apparat,Goodbye (with Soap & Skin),269490,6BJXuY0lY0EUtSDCgkYnqE
501,2023-05-04 22:14,Delta Rae,Bottom of the River,202520,2LzyUfJdRp3uqTrITBJXEY
502,2023-05-04 22:17,Agnes Obel,Riverside,228547,4vJ2nNBA6sxAUN5kLGPq3Q
503,2023-05-04 22:21,I'm With Her,Call My Name,192667,0
504,2023-05-04 22:24,Mt. Wolf,Bohemia,226410,3adH7bPUudZAZ3XDRpwJni
505,2023-05-04 22:24,boygenius,Salt In The Wound,226410,7blNhlXimy77PduXyWtmcI
506,2023-05-04 22:25,Laura Marling,Devil's Spoke,452,4dqhnjsX69qGQ7DCMSTY7v
507,2023-05-04 22:30,Mt. Wolf,Bohemia,315973,3adH7bPUudZAZ3XDRpwJni
508,2023-05-04 22:33,Laura Marling,Devil's Spoke,218188,4dqhnjsX69qGQ7DCMSTY7v
509,2023-05-04 22:34,The National,Somebody Desperate - From ''Cyrano'' Soundtrack,34530,7HYgIW2TK4hPfcC6XaqF2W
510,2023-05-04 22:38,The National,Somebody Desperate - From ''Cyrano'' Soundtrack,4542,7HYgIW2TK4hPfcC6XaqF2W
511,2023-05-04 22:38,Laura Marling,Devil's Spoke,218188,4dqhnjsX69qGQ7DCMSTY7v
512,2023-05-04 22:41,Crooked Still,Ain't No Grave (Sparse),198313,0
513,2023-05-04 22:44,Molly Tuttle,Take The Journey,162674,3cGblMVSNAG6UgIsro3kQ0
514,2023-05-04 22:56,The National,Your Mind Is Not Your Friend (feat. Phoebe Bridgers),92291,0hMqlU7TLbX2HaYmwHPquP
515,2023-05-13 02:36,The Everly Brothers,Wake up Little Susie,3178,11fNLqDB47gMKj7BHhR2Qr
516,2023-05-13 02:39,The Everly Brothers,Wake up Little Susie,120895,11fNLqDB47gMKj7BHhR2Qr
517,2023-05-13 02:40,The Chiffons,He's so Fine (Rerecorded),109667,5PyoTOTFNG3AeBJDPTn3bM
518,2023-05-13 02:42,The Dixie Cups,Iko Iko,126500,0hc44Di7G79vgVhwEwgZbJ
